group,club_pair,pair_count,purity
Other (Men's),milan ↔ nice,13,0.23076923076923078
Other (Men's),blues ↔ monaco,13,0.23076923076923078
Other (Men's),brentford ↔ wolverhampton wanderers,13,0.6923076923076923
Other (Men's),bayer leverkusen ↔ inter milan,13,0.3076923076923077
Other (Men's),bologna ↔ milan,13,0.5384615384615384
Other (Men's),bayer leverkusen ↔ girona,13,0.23076923076923078
Other (Men's),eintracht frankfurt ↔ marseille,13,0.23076923076923078
Other (Men's),ajax ↔ osasuna,13,0.23076923076923078
Other (Men's),bayern ↔ lille,13,0.23076923076923078
Other (Men's),genoa ↔ liverpool,13,0.3076923076923077
Other (Men's),dynamo kyiv ↔ liverpool,13,0.23076923076923078
Other (Men's),bayer 04 leverkusen ↔ borussia dortmund,13,0.23076923076923078
Other (Men's),borussia dortmund ↔ lens,13,0.15384615384615385
Other (Men's),girona ↔ liverpool,13,0.38461538461538464
Other (Men's),bologna ↔ udinese,13,0.3076923076923077
Other (Men's),burnley ↔ fiorentina,13,0.23076923076923078
Other (Men's),bayern munich ↔ sassuolo,13,0.23076923076923078
Other (Men's),chelsea ↔ cherries,13,0.46153846153846156
Other (Men's),bayern ↔ marseille,13,0.3076923076923077
Other (Men's),sampdoria ↔ tottenham,13,0.23076923076923078
Other (Men's),fulham ↔ wolverhampton wanderers,13,0.5384615384615384
Other (Men's),nottingham forest ↔ toffees,13,0.6923076923076923
Other (Men's),hoffenheim ↔ marseille,13,0.15384615384615385
Other (Men's),leicester city ↔ wolverhampton wanderers,13,0.6153846153846154
Other (Men's),getafe ↔ rayo vallecano,13,0.5384615384615384
Other (Men's),chelsea ↔ shakhtar donetsk,13,0.3076923076923077
Other (Men's),liverpool fc ↔ manchester united,13,0.23076923076923078
Other (Men's),getafe ↔ girona,13,0.5384615384615384
Other (Men's),borussia monchengladbach ↔ dortmund,13,0.46153846153846156
Other (Men's),borussia dortmund ↔ borussia monchengladbach,13,0.5384615384615384
Other (Men's),galatasaray ↔ rb leipzig,13,0.23076923076923078
Other (Men's),blues ↔ rennes,13,0.38461538461538464
Other (Men's),crystal palace ↔ magpies,13,0.38461538461538464
Other (Men's),lazio ↔ vfl bochum,13,0.38461538461538464
Other (Men's),bayern ↔ valencia,13,0.3076923076923077
Other (Men's),burnley ↔ hoffenheim,13,0.15384615384615385
Other (Men's),gunners ↔ toffees,13,0.6153846153846154
Other (Men's),barcelona ↔ fenerbahce,13,0.23076923076923078
Other (Men's),leicester ↔ villarreal,13,0.3076923076923077
Other (Men's),hoffenheim ↔ rangers,13,0.23076923076923078
Other (Men's),milan ↔ wolfsburg,13,0.15384615384615385
Other (Men's),benfica ↔ union saint-gilloise,13,0.15384615384615385
Other (Men's),burnley ↔ hammers,13,0.6153846153846154
Other (Men's),bayern munich ↔ sheffield united,13,0.38461538461538464
Other (Men's),leicester ↔ red bull salzburg,12,0.4166666666666667
Other (Men's),barcelona ↔ luton town,12,0.4166666666666667
Other (Men's),brighton & hove albion ↔ leeds united,12,0.5833333333333334
Other (Men's),augsburg ↔ freiburg,12,0.3333333333333333
Other (Men's),paris saint-germain ↔ sampdoria,12,0.16666666666666666
Other (Men's),psg ↔ rayo vallecano,12,0.25
Other (Men's),lazio ↔ lille,12,0.25
Other (Men's),athletic bilbao ↔ reds,12,0.16666666666666666
Other (Men's),ac milan ↔ nottingham forest,12,0.4166666666666667
Other (Men's),chelsea ↔ saints,12,0.5833333333333334
Other (Men's),marseille ↔ rayo vallecano,12,0.25
Other (Men's),bayer 04 leverkusen ↔ bayer leverkusen,12,0.3333333333333333
Other (Men's),manchester city ↔ torino,12,0.25
Other (Men's),barcelona ↔ psv eindhoven,12,0.5
Other (Men's),brighton & hove albion ↔ napoli,12,0.16666666666666666
Other (Men's),cagliari ↔ torino,12,0.3333333333333333
Other (Men's),nottingham forest ↔ west ham united,12,0.5833333333333334
Other (Men's),lyon ↔ west ham,12,0.3333333333333333
Other (Men's),bayern munich ↔ philadelphia union,12,0.25
Other (Men's),burnley ↔ dortmund,12,0.3333333333333333
Other (Men's),tottenham ↔ wolverhampton wanderers,12,0.4166666666666667
Other (Men's),atletico madrid ↔ lyon,12,0.25
Other (Men's),norwich city ↔ tottenham hotspur,12,0.4166666666666667
Other (Men's),bristol city ↔ luton,12,0.3333333333333333
Other (Men's),bayern munich ↔ verona,12,0.25
Other (Men's),lazio ↔ marseille,12,0.16666666666666666
Other (Men's),celta vigo ↔ sevilla,12,0.3333333333333333
Other (Men's),borussia monchengladbach ↔ roma,12,0.16666666666666666
Other (Men's),bologna ↔ marseille,12,0.16666666666666666
Other (Men's),dynamo kyiv ↔ roma,12,0.16666666666666666
Other (Men's),barcelona ↔ spartak moscow,12,0.25
Other (Men's),getafe ↔ newcastle,12,0.25
Other (Men's),bologna ↔ real madrid,12,0.25
Other (Men's),chelsea ↔ psv eindhoven,12,0.3333333333333333
Other (Men's),brentford ↔ getafe,12,0.16666666666666666
Other (Men's),atalanta ↔ norwich city,12,0.16666666666666666
Other (Men's),sheffield united ↔ toffees,12,0.6666666666666666
Other (Men's),magpies ↔ porto,12,0.16666666666666666
Other (Men's),liverpool ↔ torino,12,0.25
Other (Men's),cagliari ↔ empoli,12,0.25
Other (Men's),rb leipzig ↔ wolves,12,0.25
Other (Men's),crystal palace ↔ sporting,12,0.25
Other (Men's),cagliari ↔ real madrid,12,0.25
Other (Men's),borussia dortmund ↔ osasuna,12,0.16666666666666666
Other (Men's),bayern ↔ osasuna,12,0.16666666666666666
Other (Men's),arsenal ↔ red bull salzburg,12,0.3333333333333333
Other (Men's),real madrid ↔ real sociedad,12,0.16666666666666666
Other (Men's),paris saint-germain ↔ psv,12,0.25
Other (Men's),borussia monchengladbach ↔ reds,12,0.25
Other (Men's),toffees ↔ west ham,12,0.5833333333333334
Other (Men's),paris saint-germain ↔ wolfsburg,12,0.16666666666666666
Other (Men's),ajax ↔ leverkusen,12,0.3333333333333333
Other (Men's),crystal palace ↔ getafe,12,0.25
Other (Men's),fc copenhagen ↔ sevilla,12,0.25
Other (Men's),red bull salzburg ↔ stuttgart,12,0.3333333333333333
Other (Men's),everton ↔ rayo vallecano,12,0.3333333333333333
Other (Men's),barcelona ↔ torino,12,0.16666666666666666
Other (Men's),atletico ↔ psg,12,0.4166666666666667
Other (Men's),man utd ↔ marseille,12,0.25
Other (Men's),borussia dortmund ↔ brighton & hove albion,12,0.25
Other (Men's),barca ↔ sporting,12,0.16666666666666666
Other (Men's),monaco ↔ rb leipzig,12,0.3333333333333333
Other (Men's),bayern munich ↔ magpies,12,0.3333333333333333
Other (Men's),inter ↔ magpies,12,0.25
Other (Men's),rb leipzig ↔ valencia,12,0.3333333333333333
Other (Men's),burnley ↔ psg,12,0.3333333333333333
Other (Men's),aston villa ↔ lyon,12,0.4166666666666667
Other (Men's),bournemouth ↔ rayo vallecano,12,0.3333333333333333
Other (Men's),everton ↔ wolfsburg,12,0.3333333333333333
Other (Men's),crystal palace ↔ wolfsburg,12,0.3333333333333333
Other (Men's),sporting ↔ tottenham,12,0.25
Other (Men's),getafe ↔ lyon,12,0.16666666666666666
Other (Men's),sevilla ↔ torino,12,0.16666666666666666
Other (Men's),brighton ↔ stuttgart,12,0.16666666666666666
Other (Men's),borussia monchengladbach ↔ juventus,12,0.25
Other (Men's),ac milan ↔ getafe,12,0.3333333333333333
Other (Men's),benfica ↔ newcastle united,12,0.3333333333333333
Other (Men's),hornets ↔ newcastle,12,0.3333333333333333
Other (Men's),augsburg ↔ manchester united,12,0.16666666666666666
Other (Men's),borussia monchengladbach ↔ inter,12,0.16666666666666666
Other (Men's),everton ↔ osasuna,12,0.16666666666666666
Other (Men's),marseille ↔ toulouse,12,0.16666666666666666
Other (Men's),manchester united ↔ torino,12,0.25
Other (Men's),cherries ↔ nottingham forest,12,0.4166666666666667
Other (Men's),borussia dortmund ↔ sheffield united,12,0.3333333333333333
Other (Men's),galatasaray ↔ inter,12,0.25
Other (Men's),galatasaray ↔ milan,12,0.25
Other (Men's),ac milan ↔ magpies,12,0.4166666666666667
Other (Men's),barca ↔ rangers,12,0.25
Other (Men's),porto ↔ valencia,12,0.16666666666666666
Other (Men's),rennes ↔ west ham,12,0.3333333333333333
Other (Men's),bayer leverkusen ↔ leipzig,12,0.4166666666666667
Other (Men's),lens ↔ marseille,12,0.3333333333333333
Other (Men's),barcelona ↔ mainz,12,0.25
Other (Men's),newcastle united ↔ wolverhampton wanderers,12,0.5
Other (Men's),hoffenheim ↔ newcastle united,12,0.16666666666666666
Other (Men's),augsburg ↔ leipzig,12,0.3333333333333333
Other (Men's),psv ↔ spurs,12,0.3333333333333333
Other (Men's),dortmund ↔ nice,12,0.25
Other (Men's),arsenal ↔ fenerbahce,12,0.3333333333333333
Other (Men's),inter ↔ rayo vallecano,12,0.25
Other (Men's),lazio ↔ wolfsburg,12,0.25
Other (Men's),man utd ↔ tottenham hotspur,12,0.5
Other (Men's),brighton ↔ genoa,12,0.16666666666666666
Other (Men's),fc porto ↔ manchester city,12,0.16666666666666666
Other (Men's),inter ↔ rennes,12,0.16666666666666666
Other (Men's),frankfurt ↔ lyon,12,0.3333333333333333
Other (Men's),fulham ↔ magpies,12,0.3333333333333333
Other (Men's),borussia mönchengladbach ↔ chelsea,12,0.25
Other (Men's),paris saint-germain ↔ toulouse,12,0.25
Other (Men's),manchester united ↔ vfl bochum,12,0.25
Other (Men's),feyenoord ↔ man city,12,0.16666666666666666
Other (Men's),inter ↔ nottingham forest,12,0.3333333333333333
Other (Men's),gunners ↔ villarreal,12,0.4166666666666667
Other (Men's),bristol city ↔ leicester,12,0.25
Other (Men's),cagliari ↔ inter milan,12,0.25
Other (Men's),psv ↔ rangers,12,0.3333333333333333
Other (Men's),gunners ↔ sheffield united,12,0.4166666666666667
Other (Men's),aston villa ↔ bristol city,12,0.3333333333333333
Other (Men's),fiorentina ↔ inter milan,12,0.3333333333333333
Other (Men's),dynamo kyiv ↔ monaco,12,0.25
Other (Men's),dortmund ↔ sporting cp,12,0.3333333333333333
Other (Men's),borussia mönchengladbach ↔ man city,12,0.25
Other (Men's),bournemouth ↔ wolverhampton wanderers,12,0.5
Other (Men's),liverpool ↔ sc freiburg,12,0.16666666666666666
Other (Men's),frankfurt ↔ sevilla,12,0.25
Other (Men's),bayer leverkusen ↔ norwich city,12,0.25
Other (Men's),crystal palace ↔ feyenoord,12,0.25
Other (Men's),liverpool ↔ villans,12,0.4166666666666667
Other (Men's),bayern munich ↔ psv eindhoven,12,0.3333333333333333
Other (Men's),aston villa ↔ hoffenheim,12,0.16666666666666666
Other (Men's),brighton ↔ lazio,12,0.25
Other (Men's),porto ↔ sporting cp,12,0.4166666666666667
Other (Men's),juventus ↔ rayo vallecano,12,0.3333333333333333
Other (Men's),real madrid ↔ toffees,12,0.5
Other (Men's),crystal palace ↔ monaco,12,0.25
Other (Men's),hoffenheim ↔ nice,12,0.16666666666666666
Other (Men's),roma ↔ sassuolo,12,0.3333333333333333
Other (Men's),lazio ↔ osasuna,12,0.25
Other (Men's),eintracht frankfurt ↔ monaco,12,0.25
Other (Men's),cagliari ↔ roma,12,0.25
Other (Men's),hellas verona ↔ milan,11,0.36363636363636365
Other (Men's),brighton ↔ wolverhampton wanderers,11,0.7272727272727273
Other (Men's),leeds united ↔ villarreal,11,0.18181818181818182
Other (Men's),ajax ↔ bayer 04 leverkusen,11,0.18181818181818182
Other (Men's),bayern munich ↔ hammers,11,0.36363636363636365
Other (Men's),bayern ↔ lens,11,0.18181818181818182
Other (Men's),crystal palace ↔ galatasaray,11,0.45454545454545453
Other (Men's),bayer leverkusen ↔ west ham united,11,0.18181818181818182
Other (Men's),manchester city ↔ sassuolo,11,0.2727272727272727
Other (Men's),benfica ↔ feyenoord,11,0.18181818181818182
Other (Men's),blues ↔ west ham united,11,0.45454545454545453
Other (Men's),inter milan ↔ monaco,11,0.18181818181818182
Other (Men's),stuttgart ↔ wolfsburg,11,0.36363636363636365
Other (Men's),getafe ↔ rennes,11,0.2727272727272727
Other (Men's),torino ↔ villarreal,11,0.2727272727272727
Other (Men's),sassuolo ↔ udinese,11,0.45454545454545453
Other (Men's),atletico madrid ↔ leicester city,11,0.36363636363636365
Other (Men's),nice ↔ villarreal,11,0.18181818181818182
Other (Men's),aston villa ↔ fc copenhagen,11,0.2727272727272727
Other (Men's),lille ↔ stuttgart,11,0.18181818181818182
Other (Men's),dortmund ↔ west ham,11,0.2727272727272727
Other (Men's),barcelona ↔ vfl bochum,11,0.18181818181818182
Other (Men's),lazio ↔ leicester city,11,0.18181818181818182
Other (Men's),aston villa ↔ benfica,11,0.36363636363636365
Other (Men's),real madrid ↔ strasbourg,11,0.2727272727272727
Other (Men's),bayer leverkusen ↔ brighton & hove albion,11,0.18181818181818182
Other (Men's),bayern ↔ west ham united,11,0.18181818181818182
Other (Men's),borussia mönchengladbach ↔ paris saint-germain,11,0.2727272727272727
Other (Men's),brighton ↔ toulouse,11,0.2727272727272727
Other (Men's),leipzig ↔ man city,11,0.36363636363636365
Other (Men's),atletico ↔ newcastle,11,0.45454545454545453
Other (Men's),celtic ↔ roma,11,0.18181818181818182
Other (Men's),manchester united ↔ villans,11,0.36363636363636365
Other (Men's),barcelona ↔ udinese,11,0.18181818181818182
Other (Men's),chelsea ↔ frankfurt,11,0.2727272727272727
Other (Men's),dortmund ↔ feyenoord,11,0.2727272727272727
Other (Men's),cagliari ↔ manchester city,11,0.18181818181818182
Other (Men's),dynamo kyiv ↔ sevilla,11,0.2727272727272727
Other (Men's),tottenham ↔ wolfsburg,11,0.2727272727272727
Other (Men's),fulham ↔ marseille,11,0.36363636363636365
Other (Men's),chelsea ↔ osasuna,11,0.2727272727272727
Other (Men's),psg ↔ sporting cp,11,0.36363636363636365
Other (Men's),brentford ↔ rennes,11,0.36363636363636365
Other (Men's),leicester ↔ vfl bochum,11,0.18181818181818182
Other (Men's),ac milan ↔ rb leipzig,11,0.2727272727272727
Other (Men's),bayer leverkusen ↔ sc freiburg,11,0.2727272727272727
Other (Men's),borussia monchengladbach ↔ rb leipzig,11,0.45454545454545453
Other (Men's),blues ↔ sheffield united,11,0.5454545454545454
Other (Men's),liverpool ↔ spartak moscow,11,0.36363636363636365
Other (Men's),liverpool ↔ toulouse,11,0.18181818181818182
Other (Men's),monaco ↔ strasbourg,11,0.45454545454545453
Other (Men's),fiorentina ↔ torino,11,0.45454545454545453
Other (Men's),nottingham forest ↔ sevilla,11,0.2727272727272727
Other (Men's),bournemouth ↔ sevilla,11,0.2727272727272727
Other (Men's),bologna ↔ juventus,11,0.36363636363636365
Other (Men's),atalanta ↔ dynamo kyiv,11,0.2727272727272727
Other (Men's),barcelona ↔ shakhtar donetsk,11,0.36363636363636365
Other (Men's),barca ↔ magpies,11,0.36363636363636365
Other (Men's),barca ↔ leipzig,11,0.36363636363636365
Other (Men's),gunners ↔ rb leipzig,11,0.2727272727272727
Other (Men's),borussia mönchengladbach ↔ freiburg,11,0.2727272727272727
Other (Men's),borussia dortmund ↔ union saint-gilloise,11,0.18181818181818182
Other (Men's),lens ↔ rb leipzig,11,0.2727272727272727
Other (Men's),getafe ↔ rangers,11,0.18181818181818182
Other (Men's),inter milan ↔ udinese,11,0.36363636363636365
Other (Men's),benfica ↔ luton town,11,0.18181818181818182
Other (Men's),blues ↔ rb leipzig,11,0.45454545454545453
Other (Men's),foxes ↔ real madrid,11,0.18181818181818182
Other (Men's),fenerbahce ↔ manchester united,11,0.36363636363636365
Other (Men's),gunners ↔ norwich city,11,0.36363636363636365
Other (Men's),liverpool ↔ mallorca,11,0.45454545454545453
Other (Men's),benfica ↔ torino,11,0.18181818181818182
Other (Men's),bayer leverkusen ↔ cagliari,11,0.2727272727272727
Other (Men's),brighton & hove albion ↔ vfl bochum,11,0.18181818181818182
Other (Men's),atletico ↔ borussia dortmund,11,0.36363636363636365
Other (Men's),bayer leverkusen ↔ freiburg,11,0.5454545454545454
Other (Men's),celtic ↔ leeds united,11,0.2727272727272727
Other (Men's),inter ↔ west bromwich albion,11,0.18181818181818182
Other (Men's),lazio ↔ rayo vallecano,11,0.18181818181818182
Other (Men's),aston villa ↔ west bromwich albion,11,0.36363636363636365
Other (Men's),empoli ↔ inter,11,0.36363636363636365
Other (Men's),paris saint-germain ↔ tottenham hotspur,11,0.2727272727272727
Other (Men's),bayer leverkusen ↔ nottingham forest,11,0.36363636363636365
Other (Men's),reds ↔ torino,11,0.2727272727272727
Other (Men's),fulham ↔ leipzig,11,0.45454545454545453
Other (Men's),besiktas ↔ manchester united,11,0.2727272727272727
Other (Men's),brighton ↔ osasuna,11,0.18181818181818182
Other (Men's),napoli ↔ rayo vallecano,11,0.18181818181818182
Other (Men's),augsburg ↔ bayer leverkusen,11,0.45454545454545453
Other (Men's),atalanta ↔ hoffenheim,11,0.18181818181818182
Other (Men's),lens ↔ strasbourg,11,0.45454545454545453
Other (Men's),lille ↔ strasbourg,11,0.45454545454545453
Other (Men's),getafe ↔ hoffenheim,11,0.18181818181818182
Other (Men's),bayern munich ↔ luton town,11,0.2727272727272727
Other (Men's),bayer leverkusen ↔ mainz,11,0.45454545454545453
Other (Men's),arsenal ↔ galatasaray,11,0.36363636363636365
Other (Men's),bayern ↔ west ham,11,0.36363636363636365
Other (Men's),barca ↔ marseille,11,0.2727272727272727
Other (Men's),psg ↔ sassuolo,11,0.2727272727272727
Other (Men's),hoffenheim ↔ man city,11,0.18181818181818182
Other (Men's),arsenal ↔ vfl bochum,11,0.18181818181818182
Other (Men's),benfica ↔ celtic,11,0.18181818181818182
Other (Men's),borussia dortmund ↔ inter milan,11,0.18181818181818182
Other (Men's),ac milan ↔ fc copenhagen,11,0.18181818181818182
Other (Men's),barca ↔ hammers,11,0.36363636363636365
Other (Men's),bayer leverkusen ↔ fiorentina,11,0.18181818181818182
Other (Men's),brighton ↔ bristol city,11,0.2727272727272727
Other (Men's),bayern ↔ dynamo kyiv,11,0.2727272727272727
Other (Men's),rayo vallecano ↔ spurs,11,0.2727272727272727
Other (Men's),augsburg ↔ wolfsburg,11,0.36363636363636365
Other (Men's),eintracht frankfurt ↔ paris saint-germain,11,0.2727272727272727
Other (Men's),gunners ↔ man utd,11,0.6363636363636364
Other (Men's),atalanta ↔ verona,11,0.2727272727272727
Other (Men's),osasuna ↔ tottenham,11,0.18181818181818182
Other (Men's),celtic ↔ galatasaray,11,0.2727272727272727
Other (Men's),newcastle ↔ nice,11,0.36363636363636365
Other (Men's),inter milan ↔ valencia,11,0.18181818181818182
Other (Men's),leicester city ↔ rangers,11,0.2727272727272727
Other (Men's),borussia monchengladbach ↔ psg,11,0.18181818181818182
Other (Men's),brighton ↔ red bull salzburg,11,0.2727272727272727
